layer,proj,channel,selected_count,is_scale_topk,is_frequency_topk
0,up_proj,925,0,0,0
0,up_proj,926,0,0,0
0,up_proj,927,0,0,0
0,up_proj,928,0,0,0
0,up_proj,929,0,0,0
0,up_proj,930,0,0,0
0,up_proj,931,0,0,0
0,up_proj,932,0,0,0
0,up_proj,933,0,0,0
0,up_proj,934,0,0,0
0,up_proj,935,0,0,0
0,up_proj,936,0,0,0
0,up_proj,937,0,0,0
0,up_proj,938,0,0,0
0,up_proj,939,0,0,0
0,up_proj,940,0,0,0
0,up_proj,941,0,0,0
0,up_proj,942,0,0,0
0,up_proj,943,0,0,0
0,up_proj,944,0,0,0
0,up_proj,945,0,0,0
0,up_proj,946,0,0,0
0,up_proj,947,0,0,0
0,up_proj,948,0,0,0
0,up_proj,949,0,0,0
0,up_proj,950,0,0,0
0,up_proj,951,18,1,0
0,up_proj,952,0,0,0
0,up_proj,953,0,0,0
0,up_proj,954,0,0,0
0,up_proj,955,44,1,1
0,up_proj,956,0,0,0
0,up_proj,957,0,0,0
0,up_proj,958,0,0,0
0,up_proj,959,5,0,0
0,up_proj,960,0,0,0
0,up_proj,961,0,0,0
0,up_proj,962,0,0,0
0,up_proj,963,0,0,0
0,up_proj,964,0,0,0
0,up_proj,965,0,0,0
0,up_proj,966,0,0,0
0,up_proj,967,0,0,0
0,up_proj,968,8,1,0
0,up_proj,969,0,0,0
0,up_proj,970,0,0,0
0,up_proj,971,0,0,0
0,up_proj,972,0,0,0
0,up_proj,973,0,0,0
0,up_proj,974,0,0,0
0,up_proj,975,0,0,0
0,up_proj,976,0,0,0
0,up_proj,977,0,0,0
0,up_proj,978,0,0,0
0,up_proj,979,0,0,0
0,up_proj,980,0,0,0
0,up_proj,981,0,0,0
0,up_proj,982,0,0,0
0,up_proj,983,0,0,0
0,up_proj,984,0,0,0
0,up_proj,985,0,0,0
0,up_proj,986,0,0,0
0,up_proj,987,0,0,0
0,up_proj,988,22,1,0
0,up_proj,989,0,0,0
0,up_proj,990,0,0,0
0,up_proj,991,0,0,0
0,up_proj,992,0,0,0
0,up_proj,993,0,0,0
0,up_proj,994,0,0,0
0,up_proj,995,0,0,0
0,up_proj,996,0,0,0
0,up_proj,997,0,0,0
0,up_proj,998,0,0,0
0,up_proj,999,0,0,0
0,up_proj,1000,0,0,0
0,up_proj,1001,0,0,0
0,up_proj,1002,51,1,1
0,up_proj,1003,0,0,0
0,up_proj,1004,0,0,0
0,up_proj,1005,0,0,0
0,up_proj,1006,0,0,0
0,up_proj,1007,0,0,0
0,up_proj,1008,0,0,0
0,up_proj,1009,0,0,0
0,up_proj,1010,36,1,1
0,up_proj,1011,0,0,0
0,up_proj,1012,0,0,0
0,up_proj,1013,0,0,0
0,up_proj,1014,0,0,0
0,up_proj,1015,0,0,0
0,up_proj,1016,29,0,0
0,up_proj,1017,25,0,0
0,up_proj,1018,1,0,0
0,up_proj,1019,0,0,0
0,up_proj,1020,0,0,0
0,up_proj,1021,0,0,0
0,up_proj,1022,0,0,0
0,up_proj,1023,0,0,0
0,up_proj,1024,0,0,0
0,up_proj,1025,0,0,0
0,up_proj,1026,0,0,0
0,up_proj,1027,0,0,0
0,up_proj,1028,0,0,0
0,up_proj,1029,0,0,0
0,up_proj,1030,0,0,0
0,up_proj,1031,0,0,0
0,up_proj,1032,0,0,0
0,up_proj,1033,0,0,0
0,up_proj,1034,0,0,0
0,up_proj,1035,0,0,0
0,up_proj,1036,0,0,0
0,up_proj,1037,0,0,0
0,up_proj,1038,0,0,0
0,up_proj,1039,0,0,0
0,up_proj,1040,0,0,0
0,up_proj,1041,0,0,0
0,up_proj,1042,0,0,0
0,up_proj,1043,0,0,0
0,up_proj,1044,0,0,0
0,up_proj,1045,0,0,0
0,up_proj,1046,0,0,0
0,up_proj,1047,0,0,0
0,up_proj,1048,45,1,1
0,up_proj,1049,0,0,0
0,up_proj,1050,0,0,0
0,up_proj,1051,0,0,0
0,up_proj,1052,0,0,0
0,up_proj,1053,0,0,0
0,up_proj,1054,0,0,0
0,up_proj,1055,24,0,0
0,up_proj,1056,0,0,0
0,up_proj,1057,0,0,0
0,up_proj,1058,0,0,0
0,up_proj,1059,0,0,0
0,up_proj,1060,0,0,0
0,up_proj,1061,0,0,0
0,up_proj,1062,0,0,0
0,up_proj,1063,0,0,0
0,up_proj,1064,0,0,0
0,up_proj,1065,0,0,0
0,up_proj,1066,0,0,0
0,up_proj,1067,1,0,0
0,up_proj,1068,0,0,0
0,up_proj,1069,0,0,0
0,up_proj,1070,0,0,0
0,up_proj,1071,0,0,0
0,up_proj,1072,0,0,0
0,up_proj,1073,2,0,0
0,up_proj,1074,0,0,0
0,up_proj,1075,0,0,0
0,up_proj,1076,0,0,0
0,up_proj,1077,0,0,0
0,up_proj,1078,0,0,0
0,up_proj,1079,0,0,0
0,up_proj,1080,0,0,0
0,up_proj,1081,0,0,0
0,up_proj,1082,0,0,0
0,up_proj,1083,0,0,0
0,up_proj,1084,0,0,0
0,up_proj,1085,0,0,0
0,up_proj,1086,0,0,0
0,up_proj,1087,0,0,0
0,up_proj,1088,0,0,0
0,up_proj,1089,0,0,0
0,up_proj,1090,0,0,0
0,up_proj,1091,0,0,0
0,up_proj,1092,0,0,0
0,up_proj,1093,0,0,0
0,up_proj,1094,0,0,0
0,up_proj,1095,0,0,0
0,up_proj,1096,0,0,0
0,up_proj,1097,0,0,0
0,up_proj,1098,0,0,0
0,up_proj,1099,0,0,0
0,up_proj,1100,0,0,0
0,up_proj,1101,0,0,0
0,up_proj,1102,0,0,0
0,up_proj,1103,0,0,0
0,up_proj,1104,0,0,0
0,up_proj,1105,0,0,0
0,up_proj,1106,0,0,0
0,up_proj,1107,0,0,0
0,up_proj,1108,0,0,0
0,up_proj,1109,0,0,0
0,up_proj,1110,0,0,0
0,up_proj,1111,0,0,0
0,up_proj,1112,0,0,0
0,up_proj,1113,0,0,0
0,up_proj,1114,0,0,0
0,up_proj,1115,34,1,1
0,up_proj,1116,0,0,0
0,up_proj,1117,0,0,0
0,up_proj,1118,0,0,0
0,up_proj,1119,0,0,0
0,up_proj,1120,0,0,0
0,up_proj,1121,0,0,0
0,up_proj,1122,0,0,0
0,up_proj,1123,0,0,0
0,up_proj,1124,0,0,0
0,up_proj,1125,0,0,0
0,up_proj,1126,23,0,0
0,up_proj,1127,0,0,0
0,up_proj,1128,0,0,0
0,up_proj,1129,0,0,0
0,up_proj,1130,0,0,0
0,up_proj,1131,1,0,0
0,up_proj,1132,0,0,0
0,up_proj,1133,0,0,0
0,up_proj,1134,0,0,0
0,up_proj,1135,0,0,0
0,up_proj,1136,0,0,0
0,up_proj,1137,0,0,0
0,up_proj,1138,0,0,0
0,up_proj,1139,0,0,0
0,up_proj,1140,0,0,0
0,up_proj,1141,0,0,0
0,up_proj,1142,0,0,0
0,up_proj,1143,0,0,0
0,up_proj,1144,0,0,0
0,up_proj,1145,0,0,0
0,up_proj,1146,0,0,0
0,up_proj,1147,0,0,0
0,up_proj,1148,0,0,0
0,up_proj,1149,0,0,0
0,up_proj,1150,0,0,0
0,up_proj,1151,0,0,0
0,up_proj,1152,8,0,0
0,up_proj,1153,0,0,0
0,up_proj,1154,0,0,0
0,up_proj,1155,0,0,0
0,up_proj,1156,10,0,0
0,up_proj,1157,0,0,0
0,up_proj,1158,0,0,0
0,up_proj,1159,0,0,0
0,up_proj,1160,0,0,0
0,up_proj,1161,58,1,1
0,up_proj,1162,0,0,0
0,up_proj,1163,0,0,0
0,up_proj,1164,0,0,0
0,up_proj,1165,0,0,0
0,up_proj,1166,0,0,0
0,up_proj,1167,0,0,0
0,up_proj,1168,0,0,0
0,up_proj,1169,4,0,0
0,up_proj,1170,0,0,0
0,up_proj,1171,0,0,0
0,up_proj,1172,0,0,0
0,up_proj,1173,0,0,0
0,up_proj,1174,0,0,0
0,up_proj,1175,0,0,0
0,up_proj,1176,0,0,0
0,up_proj,1177,0,0,0
0,up_proj,1178,0,0,0
0,up_proj,1179,0,0,0
0,up_proj,1180,0,0,0
0,up_proj,1181,0,0,0
0,up_proj,1182,0,0,0
0,up_proj,1183,0,0,0
0,up_proj,1184,0,0,0
0,up_proj,1185,0,0,0
0,up_proj,1186,0,0,0
0,up_proj,1187,56,1,1
0,up_proj,1188,0,0,0
0,up_proj,1189,0,0,0
0,up_proj,1190,0,0,0
0,up_proj,1191,0,0,0
0,up_proj,1192,0,0,0
0,up_proj,1193,0,0,0
0,up_proj,1194,0,0,0
0,up_proj,1195,0,0,0
0,up_proj,1196,0,0,0
0,up_proj,1197,0,0,0
0,up_proj,1198,6,0,0
0,up_proj,1199,0,0,0
0,up_proj,1200,0,0,0
0,up_proj,1201,0,0,0
0,up_proj,1202,11,1,0
0,up_proj,1203,0,0,0
0,up_proj,1204,0,0,0
0,up_proj,1205,0,0,0
0,up_proj,1206,51,0,1
0,up_proj,1207,0,0,0
0,up_proj,1208,0,0,0
0,up_proj,1209,8,0,0
0,up_proj,1210,0,0,0
0,up_proj,1211,0,0,0
0,up_proj,1212,0,0,0
0,up_proj,1213,0,0,0
0,up_proj,1214,0,0,0
0,up_proj,1215,0,0,0
0,up_proj,1216,0,0,0
0,up_proj,1217,0,0,0
0,up_proj,1218,0,0,0
0,up_proj,1219,0,0,0
0,up_proj,1220,0,0,0
0,up_proj,1221,0,0,0
0,up_proj,1222,0,0,0
0,up_proj,1223,0,0,0
0,up_proj,1224,0,0,0
0,up_proj,1225,0,0,0
0,up_proj,1226,0,0,0
0,up_proj,1227,0,0,0
0,up_proj,1228,0,0,0
0,up_proj,1229,0,0,0
0,up_proj,1230,0,0,0
0,up_proj,1231,0,0,0
0,up_proj,1232,0,0,0
0,up_proj,1233,0,0,0
0,up_proj,1234,0,0,0
0,up_proj,1235,0,0,0
0,up_proj,1236,0,0,0
0,up_proj,1237,0,0,0
0,up_proj,1238,0,0,0
0,up_proj,1239,0,0,0
0,up_proj,1240,0,0,0
0,up_proj,1241,0,0,0
0,up_proj,1242,0,0,0
0,up_proj,1243,0,0,0
0,up_proj,1244,0,0,0
0,up_proj,1245,0,0,0
0,up_proj,1246,0,0,0
0,up_proj,1247,0,0,0
0,up_proj,1248,0,0,0
0,up_proj,1249,0,0,0
0,up_proj,1250,0,0,0
0,up_proj,1251,0,0,0
0,up_proj,1252,0,0,0
0,up_proj,1253,0,0,0
0,up_proj,1254,0,0,0
0,up_proj,1255,0,0,0
0,up_proj,1256,0,0,0
0,up_proj,1257,0,0,0
0,up_proj,1258,0,0,0
0,up_proj,1259,0,0,0
0,up_proj,1260,0,0,0
0,up_proj,1261,53,1,1
0,up_proj,1262,0,0,0
0,up_proj,1263,0,0,0
0,up_proj,1264,0,0,0
0,up_proj,1265,0,0,0
0,up_proj,1266,0,0,0
0,up_proj,1267,0,0,0
0,up_proj,1268,0,0,0
0,up_proj,1269,0,0,0
0,up_proj,1270,0,0,0
0,up_proj,1271,0,0,0
0,up_proj,1272,0,0,0
0,up_proj,1273,0,0,0
0,up_proj,1274,0,0,0
0,up_proj,1275,0,0,0
0,up_proj,1276,0,0,0
0,up_proj,1277,0,0,0
0,up_proj,1278,0,0,0
0,up_proj,1279,0,0,0
0,up_proj,1280,0,0,0
0,up_proj,1281,8,0,0
0,up_proj,1282,0,0,0
0,up_proj,1283,0,0,0
0,up_proj,1284,0,0,0
0,up_proj,1285,0,0,0
0,up_proj,1286,0,0,0
0,up_proj,1287,0,0,0
0,up_proj,1288,0,0,0
0,up_proj,1289,0,0,0
0,up_proj,1290,0,0,0
0,up_proj,1291,0,0,0
0,up_proj,1292,0,0,0
0,up_proj,1293,0,0,0
0,up_proj,1294,0,0,0
0,up_proj,1295,0,0,0
0,up_proj,1296,0,0,0
0,up_proj,1297,0,0,0
0,up_proj,1298,0,0,0
0,up_proj,1299,0,0,0
0,up_proj,1300,8,0,0
0,up_proj,1301,0,0,0
0,up_proj,1302,0,0,0
0,up_proj,1303,0,0,0
0,up_proj,1304,0,0,0
0,up_proj,1305,0,0,0
0,up_proj,1306,0,0,0
0,up_proj,1307,0,0,0
0,up_proj,1308,0,0,0
0,up_proj,1309,0,0,0
0,up_proj,1310,0,0,0
0,up_proj,1311,0,0,0
0,up_proj,1312,0,0,0
0,up_proj,1313,0,0,0
0,up_proj,1314,0,0,0
0,up_proj,1315,0,0,0
0,up_proj,1316,0,0,0
0,up_proj,1317,0,0,0
0,up_proj,1318,0,0,0
0,up_proj,1319,0,0,0
0,up_proj,1320,0,0,0
0,up_proj,1321,0,0,0
0,up_proj,1322,5,0,0
0,up_proj,1323,0,0,0
0,up_proj,1324,0,0,0
0,up_proj,1325,1,0,0
0,up_proj,1326,0,0,0
0,up_proj,1327,0,0,0
0,up_proj,1328,0,0,0
0,up_proj,1329,0,0,0
0,up_proj,1330,0,0,0
0,up_proj,1331,0,0,0
0,up_proj,1332,0,0,0
0,up_proj,1333,0,0,0
0,up_proj,1334,0,0,0
0,up_proj,1335,0,0,0
0,up_proj,1336,1,0,0
0,up_proj,1337,0,0,0
0,up_proj,1338,0,0,0
0,up_proj,1339,0,0,0
0,up_proj,1340,0,0,0
0,up_proj,1341,0,0,0
0,up_proj,1342,0,0,0
0,up_proj,1343,10,0,0
0,up_proj,1344,0,0,0
0,up_proj,1345,0,0,0
0,up_proj,1346,0,0,0
0,up_proj,1347,0,0,0
0,up_proj,1348,0,0,0
0,up_proj,1349,0,0,0
0,up_proj,1350,0,0,0
0,up_proj,1351,0,0,0
0,up_proj,1352,0,0,0
0,up_proj,1353,0,0,0
0,up_proj,1354,0,0,0
0,up_proj,1355,0,0,0
0,up_proj,1356,0,0,0
0,up_proj,1357,0,0,0
0,up_proj,1358,0,0,0
0,up_proj,1359,54,1,1
0,up_proj,1360,0,0,0
0,up_proj,1361,6,0,0
0,up_proj,1362,0,0,0
0,up_proj,1363,0,0,0
0,up_proj,1364,0,0,0
0,up_proj,1365,0,0,0
0,up_proj,1366,0,0,0
0,up_proj,1367,0,0,0
0,up_proj,1368,0,0,0
0,up_proj,1369,0,0,0
0,up_proj,1370,2,0,0
0,up_proj,1371,0,0,0
0,up_proj,1372,0,0,0
0,up_proj,1373,0,0,0
0,up_proj,1374,0,0,0
0,up_proj,1375,8,0,0
0,up_proj,1376,0,0,0
0,up_proj,1377,0,0,0
0,up_proj,1378,1,0,0
0,up_proj,1379,0,0,0
0,up_proj,1380,0,0,0
0,up_proj,1381,49,1,1
0,up_proj,1382,0,0,0
0,up_proj,1383,0,0,0
0,up_proj,1384,0,0,0
0,up_proj,1385,0,0,0
0,up_proj,1386,0,0,0
0,up_proj,1387,0,0,0
0,up_proj,1388,0,0,0
0,up_proj,1389,0,0,0
0,up_proj,1390,0,0,0
0,up_proj,1391,12,1,0
0,up_proj,1392,0,0,0
0,up_proj,1393,0,0,0
0,up_proj,1394,0,0,0
0,up_proj,1395,0,0,0
0,up_proj,1396,0,0,0
0,up_proj,1397,0,0,0
0,up_proj,1398,0,0,0
0,up_proj,1399,0,0,0
0,up_proj,1400,0,0,0
0,up_proj,1401,0,0,0
0,up_proj,1402,0,0,0
0,up_proj,1403,1,0,0
0,up_proj,1404,0,0,0
0,up_proj,1405,0,0,0
0,up_proj,1406,0,0,0
0,up_proj,1407,0,0,0
0,up_proj,1408,0,0,0
0,up_proj,1409,0,0,0
0,up_proj,1410,0,0,0
0,up_proj,1411,0,0,0
0,up_proj,1412,0,0,0
0,up_proj,1413,0,0,0
0,up_proj,1414,0,0,0
0,up_proj,1415,60,0,1
0,up_proj,1416,0,0,0
0,up_proj,1417,0,0,0
0,up_proj,1418,0,0,0
0,up_proj,1419,0,0,0
0,up_proj,1420,0,0,0
0,up_proj,1421,64,1,1
0,up_proj,1422,0,0,0
0,up_proj,1423,41,0,1
0,up_proj,1424,0,0,0
0,up_proj,1425,0,0,0
0,up_proj,1426,0,0,0
0,up_proj,1427,0,0,0
0,up_proj,1428,0,0,0
0,up_proj,1429,0,0,0
0,up_proj,1430,0,0,0
0,up_proj,1431,0,0,0
0,up_proj,1432,0,0,0
0,up_proj,1433,0,0,0
0,up_proj,1434,0,0,0
0,up_proj,1435,0,0,0
0,up_proj,1436,0,0,0
0,up_proj,1437,0,0,0
0,up_proj,1438,0,0,0
0,up_proj,1439,0,0,0
0,up_proj,1440,0,0,0
0,up_proj,1441,0,0,0
0,up_proj,1442,0,0,0
0,up_proj,1443,0,0,0
0,up_proj,1444,0,0,0
0,up_proj,1445,0,0,0
0,up_proj,1446,0,0,0
0,up_proj,1447,0,0,0
0,up_proj,1448,0,0,0
0,up_proj,1449,0,0,0
0,up_proj,1450,0,0,0
0,up_proj,1451,0,0,0
0,up_proj,1452,0,0,0
0,up_proj,1453,63,1,1
0,up_proj,1454,0,0,0
0,up_proj,1455,0,0,0
0,up_proj,1456,0,0,0
0,up_proj,1457,0,0,0
0,up_proj,1458,0,0,0
0,up_proj,1459,0,0,0
0,up_proj,1460,0,0,0
0,up_proj,1461,0,0,0
0,up_proj,1462,0,0,0
0,up_proj,1463,0,0,0
0,up_proj,1464,0,0,0
0,up_proj,1465,0,0,0
0,up_proj,1466,0,0,0
0,up_proj,1467,0,0,0
0,up_proj,1468,0,0,0
0,up_proj,1469,3,0,0
0,up_proj,1470,0,0,0
0,up_proj,1471,17,0,0
0,up_proj,1472,0,0,0
0,up_proj,1473,0,0,0
0,up_proj,1474,0,0,0
0,up_proj,1475,0,0,0
0,up_proj,1476,0,0,0
0,up_proj,1477,0,0,0
0,up_proj,1478,0,0,0
0,up_proj,1479,64,1,1
0,up_proj,1480,3,0,0
0,up_proj,1481,0,0,0
0,up_proj,1482,0,0,0
0,up_proj,1483,0,0,0
0,up_proj,1484,0,0,0
0,up_proj,1485,0,0,0
0,up_proj,1486,0,0,0
0,up_proj,1487,0,0,0
0,up_proj,1488,0,0,0
0,up_proj,1489,0,0,0
0,up_proj,1490,0,0,0
0,up_proj,1491,0,0,0
0,up_proj,1492,0,0,0
0,up_proj,1493,0,0,0
0,up_proj,1494,0,0,0
0,up_proj,1495,0,0,0
0,up_proj,1496,0,0,0
0,up_proj,1497,0,0,0
0,up_proj,1498,0,0,0
0,up_proj,1499,0,0,0
0,up_proj,1500,0,0,0
0,up_proj,1501,0,0,0
0,up_proj,1502,0,0,0
0,up_proj,1503,0,0,0
0,up_proj,1504,0,0,0
0,up_proj,1505,0,0,0
0,up_proj,1506,0,0,0
0,up_proj,1507,0,0,0
0,up_proj,1508,0,0,0
0,up_proj,1509,0,0,0
0,up_proj,1510,0,0,0
0,up_proj,1511,0,0,0
0,up_proj,1512,0,0,0
0,up_proj,1513,0,0,0
0,up_proj,1514,0,0,0
0,up_proj,1515,0,0,0
0,up_proj,1516,0,0,0
0,up_proj,1517,0,0,0
0,up_proj,1518,0,0,0
0,up_proj,1519,2,0,0
0,up_proj,1520,0,0,0
0,up_proj,1521,0,0,0
0,up_proj,1522,0,0,0
0,up_proj,1523,0,0,0
0,up_proj,1524,0,0,0
0,up_proj,1525,0,0,0
0,up_proj,1526,0,0,0
0,up_proj,1527,0,0,0
0,up_proj,1528,0,0,0
0,up_proj,1529,0,0,0
0,up_proj,1530,0,0,0
0,up_proj,1531,0,0,0
0,up_proj,1532,0,0,0
0,up_proj,1533,0,0,0
0,up_proj,1534,0,0,0
0,up_proj,1535,0,0,0
0,up_proj,1536,0,0,0
0,up_proj,1537,0,0,0
0,up_proj,1538,0,0,0
0,up_proj,1539,0,0,0
0,up_proj,1540,0,0,0
0,up_proj,1541,0,0,0
0,up_proj,1542,0,0,0
0,up_proj,1543,0,0,0
0,up_proj,1544,0,0,0
0,up_proj,1545,0,0,0
0,up_proj,1546,0,0,0
0,up_proj,1547,0,0,0
0,up_proj,1548,18,0,0
0,up_proj,1549,0,0,0
0,up_proj,1550,0,0,0
0,up_proj,1551,1,0,0
0,up_proj,1552,0,0,0
0,up_proj,1553,0,0,0
0,up_proj,1554,0,0,0
0,up_proj,1555,0,0,0
0,up_proj,1556,0,0,0
0,up_proj,1557,0,0,0
0,up_proj,1558,0,0,0
0,up_proj,1559,0,0,0
0,up_proj,1560,62,1,1
0,up_proj,1561,0,0,0
0,up_proj,1562,0,0,0
0,up_proj,1563,0,0,0
0,up_proj,1564,0,0,0
0,up_proj,1565,0,0,0
0,up_proj,1566,0,0,0
0,up_proj,1567,0,0,0
0,up_proj,1568,0,0,0
0,up_proj,1569,0,0,0
0,up_proj,1570,0,0,0
0,up_proj,1571,0,0,0
0,up_proj,1572,0,0,0
0,up_proj,1573,64,1,1
0,up_proj,1574,0,0,0
0,up_proj,1575,0,0,0
0,up_proj,1576,0,0,0
0,up_proj,1577,0,0,0
0,up_proj,1578,0,0,0
0,up_proj,1579,0,0,0
0,up_proj,1580,0,0,0
0,up_proj,1581,0,0,0
0,up_proj,1582,0,0,0
0,up_proj,1583,0,0,0
0,up_proj,1584,0,0,0
0,up_proj,1585,0,0,0
0,up_proj,1586,0,0,0
0,up_proj,1587,0,0,0
0,up_proj,1588,0,0,0
0,up_proj,1589,0,0,0
0,up_proj,1590,0,0,0
0,up_proj,1591,0,0,0
0,up_proj,1592,0,0,0
0,up_proj,1593,0,0,0
0,up_proj,1594,0,0,0
0,up_proj,1595,0,0,0
0,up_proj,1596,0,0,0
0,up_proj,1597,0,0,0
0,up_proj,1598,12,0,0
0,up_proj,1599,0,0,0
0,up_proj,1600,0,0,0
0,up_proj,1601,0,0,0
0,up_proj,1602,0,0,0
0,up_proj,1603,1,0,0
0,up_proj,1604,0,0,0
0,up_proj,1605,0,0,0
0,up_proj,1606,0,0,0
0,up_proj,1607,0,0,0
0,up_proj,1608,0,0,0
0,up_proj,1609,0,0,0
0,up_proj,1610,0,0,0
0,up_proj,1611,0,0,0
0,up_proj,1612,0,0,0
0,up_proj,1613,0,0,0
0,up_proj,1614,0,0,0
0,up_proj,1615,0,0,0
0,up_proj,1616,0,0,0
0,up_proj,1617,0,0,0
0,up_proj,1618,0,0,0
0,up_proj,1619,0,0,0
0,up_proj,1620,0,0,0
0,up_proj,1621,0,0,0
0,up_proj,1622,0,0,0
0,up_proj,1623,0,0,0
0,up_proj,1624,0,0,0
0,up_proj,1625,0,0,0
0,up_proj,1626,0,0,0
0,up_proj,1627,0,0,0
0,up_proj,1628,0,0,0
0,up_proj,1629,0,0,0
0,up_proj,1630,0,0,0
0,up_proj,1631,0,0,0
0,up_proj,1632,0,0,0
0,up_proj,1633,0,0,0
0,up_proj,1634,0,0,0
0,up_proj,1635,0,0,0
0,up_proj,1636,0,0,0
0,up_proj,1637,0,0,0
0,up_proj,1638,0,0,0
0,up_proj,1639,0,0,0
0,up_proj,1640,0,0,0
0,up_proj,1641,0,0,0
0,up_proj,1642,0,0,0
0,up_proj,1643,0,0,0
0,up_proj,1644,0,0,0
0,up_proj,1645,0,0,0
0,up_proj,1646,0,0,0
0,up_proj,1647,0,0,0
0,up_proj,1648,0,0,0
0,up_proj,1649,0,0,0
0,up_proj,1650,0,0,0
0,up_proj,1651,0,0,0
0,up_proj,1652,0,0,0
0,up_proj,1653,0,0,0
0,up_proj,1654,0,0,0
0,up_proj,1655,0,0,0
0,up_proj,1656,0,0,0
0,up_proj,1657,0,0,0
0,up_proj,1658,0,0,0
0,up_proj,1659,0,0,0
0,up_proj,1660,0,0,0
0,up_proj,1661,0,0,0
0,up_proj,1662,0,0,0
0,up_proj,1663,0,0,0
0,up_proj,1664,0,0,0
0,up_proj,1665,0,0,0
0,up_proj,1666,0,0,0
0,up_proj,1667,0,0,0
0,up_proj,1668,0,0,0
0,up_proj,1669,0,0,0
0,up_proj,1670,0,0,0
0,up_proj,1671,0,0,0
0,up_proj,1672,0,0,0
0,up_proj,1673,0,0,0
0,up_proj,1674,22,0,0
0,up_proj,1675,0,0,0
0,up_proj,1676,0,0,0
0,up_proj,1677,0,0,0
0,up_proj,1678,0,0,0
0,up_proj,1679,0,0,0
0,up_proj,1680,0,0,0
0,up_proj,1681,0,0,0
0,up_proj,1682,0,0,0
0,up_proj,1683,0,0,0
0,up_proj,1684,0,0,0
0,up_proj,1685,0,0,0
0,up_proj,1686,46,0,1
0,up_proj,1687,0,0,0
0,up_proj,1688,0,0,0
0,up_proj,1689,0,0,0
0,up_proj,1690,47,1,1
0,up_proj,1691,0,0,0
0,up_proj,1692,0,0,0
0,up_proj,1693,0,0,0
0,up_proj,1694,0,0,0
0,up_proj,1695,0,0,0
0,up_proj,1696,0,0,0
0,up_proj,1697,0,0,0
0,up_proj,1698,13,1,0
0,up_proj,1699,39,1,1
0,up_proj,1700,0,0,0
0,up_proj,1701,0,0,0
0,up_proj,1702,0,0,0
0,up_proj,1703,0,0,0
0,up_proj,1704,0,0,0
0,up_proj,1705,0,0,0
0,up_proj,1706,0,0,0
0,up_proj,1707,0,0,0
0,up_proj,1708,0,0,0
0,up_proj,1709,0,0,0
0,up_proj,1710,0,0,0
0,up_proj,1711,0,0,0
0,up_proj,1712,0,0,0
0,up_proj,1713,0,0,0
0,up_proj,1714,0,0,0
0,up_proj,1715,0,0,0
0,up_proj,1716,0,0,0
0,up_proj,1717,0,0,0
0,up_proj,1718,0,0,0
0,up_proj,1719,0,0,0
0,up_proj,1720,0,0,0
0,up_proj,1721,0,0,0
0,up_proj,1722,0,0,0
0,up_proj,1723,0,0,0
0,up_proj,1724,0,0,0
0,up_proj,1725,0,0,0
0,up_proj,1726,0,0,0
0,up_proj,1727,0,0,0
0,up_proj,1728,0,0,0
0,up_proj,1729,0,0,0
0,up_proj,1730,0,0,0
0,up_proj,1731,10,0,0
0,up_proj,1732,0,0,0
0,up_proj,1733,1,0,0
0,up_proj,1734,0,0,0
0,up_proj,1735,0,0,0
0,up_proj,1736,0,0,0
0,up_proj,1737,0,0,0
0,up_proj,1738,31,0,1
0,up_proj,1739,0,0,0
0,up_proj,1740,0,0,0
0,up_proj,1741,9,0,0
0,up_proj,1742,0,0,0
0,up_proj,1743,21,0,0
0,up_proj,1744,0,0,0
0,up_proj,1745,0,0,0
0,up_proj,1746,0,0,0
0,up_proj,1747,0,0,0
0,up_proj,1748,0,0,0
0,up_proj,1749,0,0,0
0,up_proj,1750,0,0,0
0,up_proj,1751,0,0,0
0,up_proj,1752,0,0,0
0,up_proj,1753,48,1,1
0,up_proj,1754,0,0,0
0,up_proj,1755,0,0,0
0,up_proj,1756,0,0,0
0,up_proj,1757,0,0,0
0,up_proj,1758,1,0,0
0,up_proj,1759,0,0,0
0,up_proj,1760,0,0,0
0,up_proj,1761,0,0,0
0,up_proj,1762,0,0,0
0,up_proj,1763,0,0,0
0,up_proj,1764,0,0,0
0,up_proj,1765,0,0,0
0,up_proj,1766,0,0,0
0,up_proj,1767,0,0,0
0,up_proj,1768,0,0,0
0,up_proj,1769,0,0,0
0,up_proj,1770,0,0,0
0,up_proj,1771,2,0,0
0,up_proj,1772,0,0,0
0,up_proj,1773,0,0,0
0,up_proj,1774,0,0,0
0,up_proj,1775,0,0,0
0,up_proj,1776,0,0,0
0,up_proj,1777,0,0,0
0,up_proj,1778,0,0,0
0,up_proj,1779,0,0,0
0,up_proj,1780,0,0,0
0,up_proj,1781,0,0,0
0,up_proj,1782,0,0,0
0,up_proj,1783,0,0,0
0,up_proj,1784,8,0,0
0,up_proj,1785,0,0,0
0,up_proj,1786,0,0,0
0,up_proj,1787,0,0,0
0,up_proj,1788,0,0,0
0,up_proj,1789,0,0,0
0,up_proj,1790,0,0,0
0,up_proj,1791,0,0,0
0,up_proj,1792,0,0,0
0,up_proj,1793,0,0,0
0,up_proj,1794,0,0,0
0,up_proj,1795,0,0,0
0,up_proj,1796,0,0,0
0,up_proj,1797,0,0,0
0,up_proj,1798,0,0,0
0,up_proj,1799,0,0,0
0,up_proj,1800,0,0,0
0,up_proj,1801,0,0,0
